X,Y,Z,Cell Type
3100.1902,25258.447,0,Stromal/fibroblast
4695.9116,25256.89,0,Proliferating
5437.7905,25258.086,0,Proliferating
2037.625,25261.041,0,Macrophage
4074.9648,25261.271,0,Stromal/fibroblast
3572.6147,25263.973,0,Proliferating
1666.8125,25266.176,0,Proliferating
3337.482,25264.764,0,Proliferating
3179.8188,25275.363,0,Stromal/fibroblast
3494.9895,25278.422,0,Proliferating
3564.7065,25278.0,0,Proliferating
4206.7017,25279.463,0,Stromal/fibroblast
4179.254,25278.06,0,Stromal/fibroblast
3815.4443,25283.818,0,Stromal/fibroblast
3379.5417,25287.24,0,Stromal/fibroblast
4831.1104,25289.559,0,Stromal/fibroblast
1542.0331,25293.615,0,Stromal/fibroblast
1754.8115,25298.074,0,Stromal/fibroblast
5193.4424,25300.875,0,Stromal/fibroblast
2620.5972,25302.123,0,Stromal/fibroblast
3659.353,25304.354,0,Stromal/fibroblast
3743.3574,25305.586,0,Stromal/fibroblast
2632.4695,25306.809,0,Proliferating
3178.2275,25309.09,0,Stromal/fibroblast
4719.297,25311.156,0,Stromal/fibroblast
1004.0561,25315.45,0,Endothelial
3137.395,25315.31,0,Stromal/fibroblast
4384.358,25319.44,0,Stromal/fibroblast
4503.0444,25321.072,0,Stromal/fibroblast
3395.039,25323.168,0,Stromal/fibroblast
1081.0502,25325.332,0,Proliferating
5024.9937,25330.633,0,Stromal/fibroblast
5516.347,25333.916,0,Stromal/fibroblast
4682.737,25336.715,0,Proliferating
2130.514,25341.166,0,Proliferating
4473.2144,25338.389,0,Stromal/fibroblast
5309.3853,25341.594,0,Stromal/fibroblast
2645.9138,25347.068,0,Proliferating
4221.319,25350.13,0,Stromal/fibroblast
5241.1445,25351.686,0,Proliferating
1089.7312,25360.217,0,Proliferating
5616.346,25359.385,0,Stromal/fibroblast
1413.0834,25366.854,0,Stromal/fibroblast
2232.5574,25370.307,0,Stromal/fibroblast
3180.25,25375.426,0,Stromal/fibroblast
4182.471,25380.98,0,Stromal/fibroblast
5478.2295,25382.166,0,Stromal/fibroblast
2013.0962,25382.705,0,Proliferating
3263.5308,25381.984,0,Proliferating
2622.7356,25385.861,0,Stromal/fibroblast
3463.669,25385.707,0,Stromal/fibroblast
1972.4619,25387.738,0,Proliferating
2041.9783,25390.686,0,Stromal/fibroblast
3919.8538,25395.936,0,Stromal/fibroblast
1111.8715,25397.418,0,Proliferating
3386.7644,25399.479,0,Stromal/fibroblast
1574.1567,25400.129,0,Erythroid
2331.2393,25398.74,0,Stromal/fibroblast
1303.5,25400.62,0,Proliferating
3365.5247,25401.143,0,Stromal/fibroblast
3308.824,25403.127,0,Proliferating
4218.421,25405.361,0,Stromal/fibroblast
1903.0564,25409.64,0,Proliferating
4033.145,25411.955,0,Stromal/fibroblast
1980.7761,25411.389,0,Erythroid
1476.0,25425.633,0,Proliferating
1062.6179,25432.432,0,Proliferating
4266.6143,25435.9,0,Stromal/fibroblast
5346.4043,25438.896,0,Stromal/fibroblast
2235.2405,25439.96,0,Stromal/fibroblast
4136.6836,25441.877,0,Stromal/fibroblast
4668.9556,25440.537,0,Stromal/fibroblast
3925.9016,25445.324,0,Stromal/fibroblast
3010.2986,25447.418,0,Stromal/fibroblast
5287.488,25454.96,0,Stromal/fibroblast
3657.0557,25454.305,0,Stromal/fibroblast
4111.0947,25456.215,0,Stromal/fibroblast
4995.7363,25457.447,0,Stromal/fibroblast
4226.1787,25458.256,0,Stromal/fibroblast
1216.195,25460.787,0,Proliferating
4097.261,25462.684,0,Stromal/fibroblast
3022.132,25464.912,0,Stromal/fibroblast
3378.3577,25462.244,0,Stromal/fibroblast
5212.5034,25465.844,0,Stromal/fibroblast
1938.1409,25469.338,0,Proliferating
5095.398,25469.467,0,Stromal/fibroblast
1124.2399,25484.082,0,Proliferating
4521.1055,25492.744,0,Stromal/fibroblast
4388.9717,25499.113,0,Stromal/fibroblast
4439.0415,25499.375,0,Stromal/fibroblast
5306.573,25506.91,0,Proliferating
1658.2222,25512.223,0,Endothelial
1830.381,25514.596,0,Stromal/fibroblast
5228.2817,25515.71,0,Stromal/fibroblast
2506.0212,25512.936,0,Stromal/fibroblast
2802.2676,25517.578,0,Proliferating
1106.1626,25517.586,0,Proliferating
5448.253,25520.594,0,Stromal/fibroblast
5366.611,25520.969,0,Proliferating
5032.419,25524.11,0,Stromal/fibroblast
1203.1544,25524.65,0,Stromal/fibroblast
2824.2202,25530.326,0,Stromal/fibroblast
2873.854,25530.45,0,Proliferating
1580.9845,25532.945,0,Macrophage
2131.1172,25532.328,0,Stromal/fibroblast
4913.324,25539.432,0,Stromal/fibroblast
4557.78,25540.502,0,Stromal/fibroblast
3996.6377,25540.941,0,Stromal/fibroblast
2454.7256,25544.922,0,Stromal/fibroblast
1463.0032,25547.768,0,Endothelial
2107.5557,25548.793,0,Proliferating
3725.9927,25553.363,0,Stromal/fibroblast
1318.5343,25560.336,0,Stromal/fibroblast
2429.4634,25562.627,0,Stromal/fibroblast
4693.6724,25563.17,0,Stromal/fibroblast
3086.0496,25565.92,0,Stromal/fibroblast
4449.9844,25565.998,0,Stromal/fibroblast
4624.8716,25568.354,0,Stromal/fibroblast
1564.691,25569.635,0,Proliferating
3234.5486,25570.742,0,Stromal/fibroblast
5372.935,25570.271,0,Proliferating
3178.2,25570.842,0,Stromal/fibroblast
3082.1018,25578.11,0,Stromal/fibroblast
2428.6318,25579.088,0,Stromal/fibroblast
3052.634,25586.94,0,Stromal/fibroblast
1940.2603,25591.959,0,Stromal/fibroblast
2626.3525,25596.428,0,Proliferating
3844.1592,25599.19,0,Stromal/fibroblast
4435.3555,25598.928,0,Stromal/fibroblast
1727.3827,25603.432,0,Proliferating
3508.191,25606.168,0,Stromal/fibroblast
2094.9573,25613.252,0,Stromal/fibroblast
2809.9302,25615.516,0,Stromal/fibroblast
3351.6729,25615.373,0,Proliferating
4832.6504,25617.01,0,Stromal/fibroblast
3062.0088,25619.576,0,Stromal/fibroblast
1121.0082,25621.72,0,Proliferating
3745.49,25621.887,0,Stromal/fibroblast
2204.4966,25622.896,0,Proliferating
3565.669,25627.201,0,Stromal/fibroblast
2616.0667,25636.455,0,Stromal/fibroblast
3316.0876,25639.182,0,Proliferating
2309.3167,25645.8,0,Stromal/fibroblast
2513.0898,25645.86,0,Stromal/fibroblast
5312.5283,25645.334,0,Proliferating
2296.5095,25649.566,0,Stromal/fibroblast
5300.0063,25651.348,0,Stromal/fibroblast
4115.1875,25652.875,0,Stromal/fibroblast
2199.6335,25657.951,0,Stromal/fibroblast
3452.8308,25658.154,0,Stromal/fibroblast
3328.6514,25658.125,0,Stromal/fibroblast
3185.8076,25659.23,0,Proliferating
5139.491,25660.807,0,Stromal/fibroblast
4800.216,25663.21,0,Erythroid
3610.4363,25665.623,0,Stromal/fibroblast
3674.752,25666.432,0,Proliferating
1165.25,25666.475,0,Proliferating
1766.2727,25668.213,0,Proliferating
4588.1416,25668.184,0,Stromal/fibroblast
4764.319,25666.947,0,Stromal/fibroblast
2481.2686,25669.73,0,Proliferating
3434.6877,25678.104,0,Stromal/fibroblast
4216.598,25672.77,0,Stromal/fibroblast
3312.759,25675.777,0,Stromal/fibroblast
3663.993,25676.154,0,Stromal/fibroblast
1933.0138,25684.455,0,Stromal/fibroblast
2795.1875,25692.6875,0,Proliferating
4410.532,25694.398,0,Stromal/fibroblast
2943.669,25701.71,0,Proliferating
2394.8,25702.97,0,Stromal/fibroblast
4114.9297,25706.496,0,Stromal/fibroblast
4733.1,25707.035,0,Erythroid
1221.9462,25713.861,0,Stromal/fibroblast
5327.434,25712.906,0,Proliferating
1455.3911,25718.361,0,Proliferating
4789.4253,25723.52,0,Stromal/fibroblast
3203.2754,25725.035,0,Proliferating
2151.2612,25725.055,0,Proliferating
4344.411,25727.336,0,Stromal/fibroblast
1762.6765,25729.271,0,Proliferating
2209.973,25731.852,0,Proliferating
3391.6204,25735.246,0,Proliferating
2042.0156,25739.182,0,Proliferating
4634.90625,25734.46,0,Stromal/fibroblast
4006.8657,25738.926,0,Stromal/fibroblast
1668.3268,25746.664,0,Macrophage
2338.383,25747.16,0,Proliferating
5345.372,25748.729,0,Proliferating
4028.0317,25756.61,0,Stromal/fibroblast
1499.1603,25765.38,0,Proliferating
2345.5269,25766.28,0,Stromal/fibroblast
4358.6304,25768.068,0,Stromal/fibroblast
4634.2,25772.156,0,Proliferating
3887.0156,25773.426,0,Proliferating
4328.0835,25780.598,0,Stromal/fibroblast
4176.6465,25782.617,0,Stromal/fibroblast
4738.511,25794.777,0,Stromal/fibroblast
4753.378,25797.31,0,Stromal/fibroblast
3661.691,25796.775,0,Stromal/fibroblast
2255.6719,25798.912,0,Proliferating
2090.3333,25798.824,0,Proliferating
3090.5654,25794.643,0,Proliferating
4197.1694,25800.043,0,Stromal/fibroblast
2848.3843,25804.643,0,Proliferating
3933.3135,25824.465,0,Proliferating
3780.3167,25831.92,0,Proliferating
1594.4574,25834.031,0,Proliferating
2480.5854,25835.807,0,Proliferating
1855.8334,25842.71,0,Macrophage
2730.9785,25843.975,0,Proliferating
3747.8958,25845.975,0,Stromal/fibroblast
3978.9438,25847.006,0,Stromal/fibroblast
2949.9177,25854.822,0,Proliferating
3900.876,25855.047,0,Stromal/fibroblast
2247.7627,25855.662,0,Proliferating
4749.954,25858.0,0,Proliferating
2477.9316,25859.615,0,Proliferating
2525.0818,25866.373,0,Stromal/fibroblast
2793.125,25878.459,0,Proliferating
4702.6714,25881.656,0,Proliferating
5164.5713,25884.604,0,Proliferating
1369.8687,25885.95,0,Proliferating
3918.0493,25886.922,0,Proliferating
2136.1382,25890.88,0,Proliferating
2253.0908,25892.295,0,Proliferating
2272.3704,25893.818,0,Proliferating
2550.1284,25892.514,0,Proliferating
4003.202,25891.799,0,Stromal/fibroblast
2683.374,25893.977,0,Proliferating
4432.84,25891.803,0,Proliferating
4153.5,25898.842,0,Proliferating
3587.8396,25901.406,0,Stromal/fibroblast
3366.4058,25902.56,0,Stromal/fibroblast
3867.3875,25907.568,0,Proliferating
4361.584,25906.9,0,Stromal/fibroblast
3437.923,25909.066,0,Stromal/fibroblast
3676.0974,25910.328,0,Stromal/fibroblast
4074.277,25913.021,0,Stromal/fibroblast
3876.3918,25915.379,0,Proliferating
2125.1846,25915.715,0,Proliferating
3792.2646,25917.941,0,Proliferating
4961.8486,25930.871,0,Proliferating
3677.9656,25932.834,0,Stromal/fibroblast
4527.0586,25938.863,0,Proliferating
2831.3132,25943.156,0,Proliferating
4406.225,25943.564,0,Stromal/fibroblast
4764.8994,25946.268,0,Proliferating
3049.8416,25950.535,0,Stromal/fibroblast
2788.4602,25954.875,0,Proliferating
2754.0667,25957.666,0,Proliferating
1719.4628,25958.166,0,Proliferating
3169.0146,25959.576,0,Stromal/fibroblast
2088.3083,25958.844,0,Proliferating
4367.4526,25964.143,0,Stromal/fibroblast
2816.3862,25967.42,0,Proliferating
3561.7737,25974.273,0,Stromal/fibroblast
5048.71,25975.959,0,Proliferating
3027.648,25979.71,0,Stromal/fibroblast
4165.861,25978.686,0,Proliferating
2948.6316,25980.63,0,Stromal/fibroblast
2063.5674,25987.434,0,Proliferating
4876.1143,25983.143,0,Proliferating
3116.7302,25985.73,0,Stromal/fibroblast
1430.0685,25986.627,0,Proliferating
2797.5215,25992.81,0,Proliferating
2015.9268,25999.393,0,Proliferating
3109.8691,25999.006,0,Stromal/fibroblast
3978.2744,26005.088,0,Proliferating
3354.2268,26006.969,0,Stromal/fibroblast
4936.2407,26008.879,0,Proliferating
3239.017,26012.709,0,Stromal/fibroblast
2439.6638,26019.387,0,Proliferating
4170.594,26023.088,0,Stromal/fibroblast
2822.474,26027.104,0,Proliferating
3849.9653,26026.0,0,Stromal/fibroblast
2053.1155,26027.533,0,Proliferating
1994.4646,26027.855,0,Proliferating
3601.6748,26028.691,0,Stromal/fibroblast
3521.2427,26031.621,0,Stromal/fibroblast
2348.757,26037.285,0,Proliferating
2957.383,26039.645,0,Proliferating
4957.9873,26039.162,0,Macrophage
3516.5535,26041.26,0,Stromal/fibroblast
4242.8984,26039.033,0,Proliferating
4144.473,26045.787,0,Proliferating
3441.0874,26053.3125,0,Stromal/fibroblast
4710.0776,26055.768,0,Proliferating
1592.7288,26058.88,0,Proliferating
3745.1099,26059.703,0,Stromal/fibroblast
4503.4673,26059.65,0,Proliferating
1890.1414,26066.58,0,Erythroid
4155.7676,26071.545,0,Proliferating
4238.0737,26070.932,0,Proliferating
2925.4973,26079.213,0,Stromal/fibroblast
2516.7659,26075.357,0,Proliferating
3194.5168,26085.572,0,Proliferating
1778.2339,26089.14,0,Proliferating
2889.4434,26100.076,0,Stromal/fibroblast
4133.885,26101.904,0,Proliferating
3629.689,26101.213,0,Stromal/fibroblast
3315.9055,26104.441,0,Stromal/fibroblast
1764.4385,26108.24,0,Proliferating
3101.0847,26110.39,0,Proliferating
2398.676,26113.24,0,Proliferating
3485.7769,26112.66,0,Stromal/fibroblast
2504.2517,26114.09,0,Proliferating
3665.3572,26122.303,0,Proliferating
3561.8582,26123.426,0,Proliferating
3414.5715,26126.205,0,Proliferating
3055.3962,26131.627,0,Proliferating
3977.5078,26132.164,0,Proliferating
1941.7797,26138.35,0,Endothelial
1803.543,26139.646,0,Macrophage
3896.3386,26138.748,0,Stromal/fibroblast
3161.8208,26143.783,0,Proliferating
2193.4607,26147.744,0,Proliferating
3861.3857,26147.791,0,Proliferating
3328.682,26149.887,0,Proliferating
3194.6086,26153.152,0,Proliferating
3388.6936,26160.543,0,Proliferating
3203.56,26160.59,0,Proliferating
2985.209,26182.209,0,Proliferating
2434.6023,26184.307,0,Proliferating
3224.9614,26191.46,0,Proliferating
3890.6226,26195.172,0,Proliferating
4063.2673,26201.168,0,Macrophage
3117.1846,26205.979,0,Proliferating
3359.1292,26206.236,0,Proliferating
2408.1282,26216.246,0,Proliferating
3799.543,26223.828,0,Stromal/fibroblast
3243.9697,26234.045,0,Proliferating
3430.5388,26245.178,0,Proliferating
2785.4285,26248.385,0,Proliferating
3952.3909,26259.9375,0,Endothelial
2195.1711,26264.38,0,Endothelial
2822.6943,26285.166,0,Endothelial
3195.0288,26289.168,0,Proliferating
3488.5588,26290.979,0,Macrophage
3266.8455,26309.35,0,Endothelial
4082.375,26333.0,0,Endothelial
3956.6,26331.2,0,Endothelial
3876.451,26342.205,0,Endothelial
2095.4136,26345.24,0,Macrophage
2904.662,26356.406,0,Endothelial
3174.1382,26358.861,0,Endothelial
3685.1855,26369.307,0,Macrophage
3759.8599,26367.988,0,Endothelial
2771.5361,26369.504,0,Endothelial
2877.1636,26400.072,0,Endothelial
3331.3796,26421.32,0,Endothelial
3223.6694,26441.229,0,Endothelial
3559.7837,26446.918,0,Endothelial
2673.2163,20.154297,0,Endothelial
3438.59375,34.79297,0,Epithelial
3569.9102,47.61133,0,Epithelial
3165.1719,71.583984,0,Epithelial
2388.279,79.85742,0,Epithelial
2289.7783,87.3125,0,Epithelial
3827.5977,93.20703,0,Epithelial
1868.4722,125.32617,0,Endothelial
2723.4475,125.01172,0,Epithelial
3793.252,131.88477,0,Epithelial
1809.9482,133.66992,0,Endothelial
2748.6975,134.25586,0,Epithelial
3312.7915,134.79297,0,Epithelial
1864.3345,156.69922,0,Endothelial
2397.7642,157.26953,0,Epithelial
2729.0437,159.51758,0,Epithelial
2794.0,161.60156,0,Epithelial
2493.6875,167.953125,0,Epithelial
3569.7793,180.66211,0,Epithelial
3674.8076,188.83789,0,Epithelial
3428.375,188.14648,0,Endothelial
3735.3481,192.44727,0,Epithelial
3586.9653,195.14844,0,Epithelial
2408.6414,198.65234,0,Endothelial
1898.6628,201.93164,0,Endothelial
2523.8674,214.08008,0,Epithelial
4069.0386,230.04102,0,Epithelial
2067.0159,234.28125,0,Endothelial
3728.6753,237.94727,0,Epithelial
3441.3335,248.91797,0,Epithelial
3816.7017,253.61328,0,Epithelial
2264.3127,261.8125,0,Endothelial
3475.6138,274.78906,0,Epithelial
2108.238,287.86133,0,Endothelial
3454.9536,288.6328,0,Epithelial
3539.9028,287.59375,0,Epithelial
3640.897,300.67383,0,Epithelial
3765.8716,302.33203,0,Epithelial
2915.9019,302.18555,0,Epithelial
2283.4607,307.6328,0,Endothelial
1952.3723,310.9707,0,Neutrophil
3909.104,313.17578,0,Epithelial
3582.12,316.59375,0,Epithelial
3829.1665,326.49023,0,Epithelial
1556.1445,328.03906,0,Endothelial
1771.8262,345.94922,0,Endothelial
1390.6724,351.33984,0,Endothelial
2934.0635,353.79883,0,Epithelial
3695.0752,368.7871,0,Epithelial
1447.3726,371.76758,0,Endothelial
3216.0068,376.71094,0,Epithelial
1229.2297,383.328125,0,Endothelial
1952.0293,398.04883,0,Endothelial
2153.6602,398.20898,0,Neutrophil
3732.5293,403.21875,0,Epithelial
1931.6445,408.6289,0,Endothelial
2459.4365,418.1875,0,Endothelial
2574.2756,422.15625,0,Epithelial
1913.0779,432.1289,0,Endothelial
2023.1965,433.96875,0,Endothelial
2583.576,434.515625,0,Epithelial
1735.2861,448.2461,0,Epithelial
4223.7764,448.35352,0,Endothelial
2974.4922,457.91406,0,Epithelial
2494.1184,459.80078,0,Endothelial
3605.9277,460.03125,0,Epithelial
2605.564,468.296875,0,Epithelial
3054.4634,489.796875,0,Epithelial
2693.754,492.40234,0,Epithelial
2359.3787,494.58008,0,Endothelial
2505.2285,495.046875,0,Endothelial
2271.3933,498.17773,0,Endothelial
1714.6599,506.12305,0,Endothelial
2642.1147,518.7715,0,Epithelial
3055.2822,516.0625,0,Epithelial
1505.7847,527.9746,0,Endothelial
4154.9653,529.6992,0,Epithelial
2901.517,545.6543,0,Epithelial
1179.8601,557.1406,0,Endothelial
2705.5244,559.75195,0,Neutrophil
1820.4756,561.7676,0,Endothelial
4194.2905,578.8672,0,Endothelial
2880.3208,577.11523,0,Epithelial
2960.5576,588.6328,0,Epithelial
3793.294,589.2207,0,Epithelial
1240.7183,591.60156,0,Endothelial
3399.207,601.0625,0,Epithelial
2225.1226,602.90234,0,Endothelial
1865.9741,605.0078,0,Endothelial
2980.0,611.10547,0,Epithelial
1924.4819,620.4863,0,Endothelial
2732.027,621.8594,0,Endothelial
3888.4648,620.8242,0,Epithelial
2666.6335,634.81836,0,Endothelial
4084.1855,649.2578,0,Endothelial
2749.0554,650.3711,0,Endothelial
1357.9116,655.459,0,Endothelial
1481.5,653.75,0,Endothelial
1816.5063,653.0996,0,Endothelial
1638.4065,667.0371,0,Endothelial
2243.224,674.4082,0,Endothelial
2944.9434,673.96875,0,Epithelial
2609.5293,681.3125,0,Endothelial
1756.5869,686.2832,0,Endothelial
1423.4153,687.3574,0,Endothelial
2749.7314,701.1582,0,Endothelial
947.3721,704.4629,0,Epithelial
3616.75,710.41406,0,Epithelial
725.7467,720.4219,0,Endothelial
1641.5125,720.4492,0,Endothelial
3654.6514,723.14844,0,Epithelial
1324.1611,727.5176,0,Endothelial
2728.9531,730.53125,0,Endothelial
2133.589,736.7969,0,Endothelial
1459.9302,743.1367,0,Endothelial
2460.9329,749.72266,0,Endothelial
1817.3291,751.1074,0,Epithelial
2182.6072,753.85156,0,Endothelial
3624.713,754.71094,0,Epithelial
1643.5352,762.3711,0,Epithelial
1551.8152,765.5586,0,Endothelial
4196.776,769.3301,0,Epithelial
2192.017,775.83594,0,Endothelial
3500.9858,778.96875,0,Epithelial
2084.268,780.5137,0,Endothelial
1201.3201,783.25,0,Neutrophil
2026.324,785.71875,0,Epithelial
1279.2236,794.0117,0,Endothelial
2242.9739,794.16406,0,Endothelial
2490.1123,793.18945,0,Epithelial
3221.915,793.08594,0,Epithelial
658.25256,800.5293,0,Epithelial
3891.7905,802.77344,0,Epithelial
1992.6099,804.08594,0,Endothelial
3161.6367,803.7656,0,Epithelial
1555.7717,804.95703,0,Epithelial
2182.158,806.2578,0,Endothelial
693.21497,806.8828,0,Endothelial
854.5752,807.666,0,Endothelial
2406.7334,816.87695,0,Endothelial
4444.528,823.4707,0,Epithelial
1246.8167,838.9961,0,Endothelial
4186.269,838.31836,0,Epithelial
1401.1682,841.64844,0,Endothelial
4559.8457,856.5488,0,Endothelial
1906.3816,864.3926,0,Epithelial
722.59937,860.2051,0,Endothelial
1433.0068,863.5156,0,Endothelial
3111.9834,864.7461,0,Epithelial
1398.9758,875.84766,0,Endothelial
3540.9653,876.25195,0,Epithelial
3144.4746,882.8164,0,Epithelial
3846.3335,888.1699,0,Epithelial
4449.973,893.88477,0,Endothelial
4461.6294,895.3711,0,Epithelial
1281.9231,900.0332,0,Endothelial
3674.5796,904.68164,0,Endothelial
3208.895,906.10547,0,Epithelial
4245.4683,907.9492,0,Epithelial
800.7815,923.43945,0,Endothelial
4167.5557,925.0371,0,Epithelial
4410.979,924.35547,0,Endothelial
2757.3145,926.2031,0,Endothelial
3995.0654,926.79297,0,Epithelial
3130.3267,927.3887,0,Epithelial
2971.4673,929.0488,0,Epithelial
2119.957,937.52344,0,Epithelial
3694.6006,936.09766,0,Epithelial
1300.03,941.53125,0,Endothelial
2223.507,945.04297,0,Epithelial
3739.1099,944.8125,0,Epithelial
3055.03125,957.6719,0,Epithelial
3306.6665,958.9746,0,Epithelial
2523.0933,962.51953,0,Neutrophil
3790.1914,968.69336,0,Epithelial
4183.6772,969.3906,0,Epithelial
2513.152,969.8965,0,Neutrophil
2919.0894,973.3418,0,Endothelial
3896.1147,975.6172,0,Epithelial
3162.374,975.86914,0,Epithelial
3910.7715,988.3457,0,Epithelial
2348.446,991.1094,0,Epithelial
1282.8552,993.83984,0,Endothelial
4154.2183,1010.11523,0,Epithelial
1986.728,1008.9043,0,Epithelial
628.3799,1011.8711,0,Endothelial
2903.6172,1014.8379,0,Endothelial
2349.929,1014.9629,0,Epithelial
1994.325,1020.541,0,Epithelial
1531.8267,1031.3398,0,Endothelial
1295.5642,1035.0996,0,Epithelial
1174.6638,1040.1602,0,Endothelial
911.0515,1044.0254,0,Neutrophil
2939.3408,1049.6738,0,Endothelial
1691.8381,1048.28125,0,Epithelial
1854.4177,1053.8164,0,Epithelial
978.2185,1055.4238,0,Endothelial
696.0143,1065.0742,0,Endothelial
4351.7734,1067.0859,0,Epithelial
4233.703,1069.6426,0,Epithelial
1208.0178,1069.9277,0,Endothelial
1104.0415,1073.0469,0,Endothelial
1083.1318,1074.8242,0,Endothelial
3183.5796,1082.4199,0,Epithelial
2353.9827,1083.7871,0,Epithelial
2502.8687,1091.9648,0,Neutrophil
3346.0,1094.8906,0,Epithelial
1895.6382,1108.96875,0,Epithelial
2762.6646,1108.7559,0,Endothelial
4671.0957,1111.377,0,Endothelial
4608.8984,1115.8984,0,Endothelial
1331.6221,1121.5156,0,Epithelial
3909.5889,1122.3398,0,Endothelial
2831.7612,1125.3105,0,Endothelial
2750.7896,1128.6777,0,Endothelial
4692.69,1133.4785,0,Endothelial
2462.266,1146.6953,0,Endothelial
585.3949,1159.7246,0,Endothelial
2553.2397,1165.5625,0,Endothelial
552.8722,1173.3223,0,Endothelial
3144.396,1178.9082,0,Epithelial
1684.6313,1180.0957,0,Epithelial
915.4065,1182.8418,0,Endothelial
1456.8088,1183.6152,0,Epithelial
1832.842,1188.6621,0,Epithelial
499.22058,1188.9922,0,Endothelial
1824.1936,1196.4043,0,Endothelial
2600.0898,1199.7109,0,Endothelial
2705.4092,1203.6094,0,Endothelial
1843.457,1201.9375,0,Endothelial
1757.3987,1202.7676,0,Epithelial
3814.4321,1205.7676,0,Epithelial
470.5326,1209.6953,0,Epithelial
557.7639,1210.623,0,Epithelial
2845.8462,1215.6191,0,Endothelial
3500.8535,1221.3242,0,Endothelial
565.2699,1227.3633,0,Endothelial
3818.9697,1228.5137,0,Endothelial
3672.25,1241.6035,0,Endothelial
1565.8508,1254.5117,0,Epithelial
2719.4944,1266.668,0,Endothelial
3900.734,1271.043,0,Epithelial
1872.988,1274.498,0,Epithelial
2846.6753,1289.332,0,Endothelial
482.58557,1291.8672,0,Endothelial
3080.0933,1295.6172,0,Epithelial
819.80005,1298.9766,0,Endothelial
4406.593,1298.1191,0,Epithelial
996.0327,1301.1406,0,Epithelial
3235.6494,1315.1641,0,Epithelial
1513.9521,1313.9766,0,Epithelial
2207.4966,1329.8652,0,Epithelial
4521.3984,1334.373,0,Epithelial
3927.6416,1336.7109,0,Endothelial
640.13696,1335.6387,0,Endothelial
326.33337,1339.6543,0,Endothelial
3194.6099,1352.6797,0,Epithelial
3449.776,1355.291,0,Endothelial
1133.4707,1358.1133,0,Epithelial
4011.853,1373.8418,0,Epithelial
4401.673,1385.2324,0,Endothelial
646.71655,1385.2305,0,Endothelial
3647.394,1403.6621,0,Epithelial
2489.209,1402.668,0,Neutrophil
4377.6177,1402.3965,0,Epithelial
2659.2688,1411.5918,0,Endothelial
1655.6028,1408.7285,0,Epithelial
2200.843,1415.28125,0,Epithelial
3186.6938,1416.3691,0,Epithelial
1950.0562,1419.0781,0,Epithelial
4900.241,1431.8281,0,Endothelial
1039.8901,1437.8887,0,Epithelial
1475.9509,1445.3477,0,Epithelial
3663.6606,1449.5762,0,Epithelial
2682.1199,1450.1582,0,Endothelial
1871.125,1456.9023,0,Epithelial
1941.4641,1459.2559,0,Epithelial
918.05566,1464.6113,0,Epithelial
2197.7717,1462.709,0,Epithelial
1756.054,1466.1602,0,Epithelial
964.9099,1468.4492,0,Epithelial
3580.6064,1474.3359,0,Epithelial
3186.6357,1476.2871,0,Epithelial
3388.087,1480.7148,0,Epithelial
1393.3369,1490.1367,0,Epithelial
2870.4229,1489.8906,0,Epithelial
1599.1462,1492.5684,0,Epithelial
369.52234,1493.123,0,Endothelial
4825.1123,1498.4961,0,Endothelial
911.7185,1498.4375,0,Epithelial
1981.533,1516.8281,0,Epithelial
3764.329,1516.5332,0,Epithelial
2173.7104,1519.5605,0,Endothelial
768.43604,1522.8535,0,Epithelial
1642.2466,1524.3945,0,Epithelial
4652.105,1525.4844,0,Endothelial
3375.4648,1533.5273,0,Epithelial
3606.3237,1534.9805,0,Epithelial
1046.636,1538.4805,0,Epithelial
1810.0491,1536.2578,0,Epithelial
1172.1709,1540.7324,0,Epithelial
2188.357,1546.2578,0,Endothelial
1309.2864,1545.2676,0,Epithelial
2980.0288,1546.752,0,Endothelial
958.3264,1554.0293,0,Epithelial
4745.8154,1560.0254,0,Endothelial
1022.43774,1587.5508,0,Epithelial
4575.03125,1587.416,0,Endothelial
383.69604,1589.6816,0,Endothelial
2390.0103,1591.3105,0,Epithelial
3694.4692,1594.2793,0,Endothelial
3852.1724,1592.5,0,Endothelial
2425.1904,1599.8574,0,Endothelial
2147.326,1602.2285,0,Endothelial
3460.7534,1603.1426,0,Epithelial
4506.6045,1599.8867,0,Endothelial
665.2589,1615.9961,0,Epithelial
448.66663,1624.0586,0,Endothelial
4044.0962,1641.084,0,Epithelial
647.2339,1644.6602,0,Endothelial
3992.1416,1656.1641,0,Epithelial
2878.295,1662.6699,0,Endothelial
3376.8716,1666.6953,0,Epithelial
4488.765,1670.7559,0,Endothelial
1478.8999,1673.2344,0,Epithelial
4916.151,1673.5918,0,Endothelial
1535.093,1677.1426,0,Epithelial
1751.0945,1684.3418,0,Epithelial
357.45105,1687.3887,0,Neutrophil
2092.758,1690.3965,0,Epithelial
1195.8079,1701.7852,0,Epithelial
3703.122,1712.5801,0,Epithelial
1944.0598,1720.1133,0,Epithelial
4196.482,1714.2031,0,Epithelial
4908.7925,1717.6914,0,Endothelial
2182.3892,1724.5117,0,Endothelial
4102.0864,1728.3418,0,Epithelial
2684.2996,1728.9609,0,Epithelial
1099.2312,1729.5352,0,Epithelial
2244.8674,1732.1816,0,Endothelial
473.03015,1732.8457,0,Endothelial
3423.874,1739.291,0,Epithelial
540.3485,1744.877,0,Endothelial
