Cell ID,Target ID,X1,Y1,Z1,X2,Y2,Z2
35499,344841,12169.552,1892.7793,0,12171.259,1906.8936,0
35500,22453,12600.393,1893.1504,0,12606.245,1893.5234,0
35505,225546,12382.843,1896.1875,0,12389.562,1895.0242,0
35506,344841,12158.153,1896.3086,0,12171.259,1906.8936,0
35507,320803,12784.614,1896.5801,0,12786.281,1898.0063,0
35514,150605,12418.495,1904.40625,0,12422.979,1906.332,0
35526,365999,12838.108,1916.2305,0,12832.984,1918.6699,0
35532,81365,12075.816,1921.0742,0,12071.054,1918.0334,0
35533,214693,12085.898,1921.9277,0,12093.666,1923.7969,0
35537,42119,12182.632,1926.3457,0,12174.618,1931.377,0
35538,102492,12814.212,1925.9668,0,12817.962,1922.543,0
35542,102492,12826.015,1929.5039,0,12817.962,1922.543,0
35548,305783,12538.082,1939.6777,0,12541.318,1935.7773,0
35551,341997,12962.449,1941.4922,0,12965.335,1936.1006,0
35553,18177,12108.372,1940.1758,0,12109.577,1933.793,0
35554,90117,12211.287,1942.9473,0,12200.163,1933.9434,0
35558,66040,12670.833,1947.8457,0,12670.012,1949.2969,0
35559,174616,12838.873,1948.65625,0,12839.722,1952.4502,0
35562,201531,12202.315,1950.6445,0,12194.449,1944.6526,0
35566,66045,12377.673,1960.1758,0,12371.365,1959.1348,0
35571,381763,12915.816,1972.0195,0,12903.816,1976.1641,0
35579,353652,12467.1875,1981.7109,0,12472.26,1981.4316,0
35583,297098,12220.663,1986.3262,0,12219.534,1982.4587,0
35586,318088,12577.778,1989.7949,0,12581.729,1988.7373,0
35588,201551,12058.237,1992.6582,0,12073.047,1982.1492,0
35589,22529,12149.974,1993.3359,0,12126.387,2018.3203,0
35592,344890,12860.465,1996.8281,0,12868.309,1999.7656,0
38938,9144,12000.611,1281.9785,0,11990.941,1273.3901,0
39002,320579,12023.1,1394.7471,0,12019.532,1411.1392,0
39052,177314,12005.106,1462.6113,0,11999.241,1472.3916,0
39066,81136,12043.991,1491.499,0,12039.34,1484.1377,0
39094,296872,12042.918,1548.1855,0,12048.526,1568.1484,0
39095,272987,12019.114,1550.2803,0,12001.808,1535.8381,0
39178,201409,12018.486,1705.9414,0,12010.543,1702.1667,0
39220,153317,12025.532,1763.5244,0,12041.352,1768.4895,0
39266,281831,12007.89,1830.7656,0,12010.902,1839.84375,0
39279,273149,12037.603,1854.8613,0,12037.5,1852.7793,0
39292,81340,12032.047,1874.7725,0,12026.177,1870.6624,0
39305,225550,12030.872,1910.4473,0,12024.786,1898.7625,0
40270,65566,12734.417,1024.8281,0,12738.75,1023.35547,0
40272,377185,12903.692,1025.873,0,12905.488,1027.03125,0
40276,233823,12613.024,1031.6133,0,12615.213,1034.3418,0
40279,177120,12426.492,1033.4258,0,12429.021,1034.2239,0
40285,380964,12663.498,1039.0059,0,12660.72,1040.78125,0
40290,45567,12806.705,1044.3906,0,12804.388,1046.7344,0
40292,45567,12794.649,1049.0742,0,12804.388,1046.7344,0
40298,357386,12948.46,1057.6367,0,12950.429,1060.8418,0
40303,332872,12794.759,1065.1172,0,12789.785,1059.2666,0
40307,65581,12609.542,1070.666,0,12608.059,1065.2168,0
40308,137918,12674.696,1077.3184,0,12673.012,1068.3711,0
40324,9077,12987.27,1087.2324,0,12988.018,1089.4658,0
40332,272763,12340.702,1092.8672,0,12331.976,1081.6392,0
40335,21985,12858.808,1096.1836,0,12857.693,1093.7871,0
40336,152978,12640.033,1098.3027,0,12641.321,1095.4602,0
40337,272770,12736.3955,1099.8652,0,12740.422,1096.4255,0
40341,117598,12386.116,1109.4961,0,12377.181,1107.4375,0
40343,17737,12745.25,1113.5234,0,12737.794,1109.1855,0
40345,56899,12430.887,1112.9082,0,12438.624,1116.0015,0
40348,309209,12454.194,1115.03125,0,12453.204,1110.3486,0
40350,214206,12472.455,1116.8828,0,12474.408,1119.9824,0
40352,281473,12521.683,1117.2305,0,12526.598,1115.543,0
40357,285256,12857.427,1121.6094,0,12857.111,1121.4297,0
40360,225201,12678.869,1126.666,0,12671.675,1125.1499,0
40361,189814,12321.102,1126.4004,0,12325.3,1133.0537,0
40363,165590,12645.865,1130.6152,0,12637.86,1128.6963,0
40366,165587,12384.104,1132.4746,0,12394.667,1119.1367,0
40369,117600,12910.625,1133.877,0,12909.028,1131.6045,0
40374,161836,12711.853,1143.2637,0,12702.239,1141.5918,0
40375,225211,12999.275,1143.459,0,12996.168,1144.304,0
40376,41708,12366.341,1145.9023,0,12366.68,1152.9492,0
40377,137949,12634.574,1145.8359,0,12634.064,1144.0781,0
40386,344498,12653.201,1154.502,0,12659.666,1149.2361,0
40388,281503,12495.156,1161.5742,0,12496.213,1164.34375,0
40392,65640,12327.116,1163.9902,0,12330.291,1174.7285,0
40393,237670,12505.67,1165.4141,0,12504.129,1162.7549,0
40397,380982,12790.432,1173.6055,0,12788.012,1167.6709,0
40412,93464,12791.045,1185.2461,0,12792.961,1179.8164,0
40417,189822,12498.218,1185.9434,0,12504.271,1187.9043,0
40418,165965,12818.978,1184.709,0,12812.334,1190.3789,0
40427,344520,12883.481,1196.0527,0,12884.764,1199.1497,0
40429,381329,12766.783,1198.4531,0,12748.24,1188.3945,0
40430,21681,12935.541,1198.8711,0,12925.9375,1206.5234,0
40431,56939,12637.023,1204.6582,0,12645.251,1203.835,0
40432,165965,12827.123,1204.291,0,12812.334,1190.3789,0
40433,309585,12995.132,1206.3418,0,12998.06,1232.3418,0
40434,257772,12918.529,1206.7363,0,12922.338,1208.8027,0
40435,270318,12768.136,1208.3789,0,12748.66,1217.4404,0
40440,233922,12562.834,1213.1406,0,12557.446,1211.3105,0
40443,233925,12929.738,1215.9766,0,12931.322,1216.6699,0
40446,294146,12678.754,1220.3926,0,12679.022,1219.6826,0
40450,185979,12339.232,1222.9277,0,12340.615,1226.4082,0
40451,102372,12353.014,1224.0859,0,12355.573,1227.3359,0
40453,281535,12365.736,1225.9336,0,12373.26,1225.623,0
40454,17795,12564.426,1227.1426,0,12563.857,1223.2656,0
40456,233926,12304.915,1228.2168,0,12299.273,1221.334,0
40457,174485,12591.317,1232.8242,0,12587.548,1231.8018,0
40458,177207,12437.874,1232.3945,0,12438.494,1236.3784,0
40459,41743,12285.472,1235.8672,0,12284.082,1222.7441,0
40460,185987,12552.702,1235.7324,0,12555.477,1228.9531,0
40464,320498,12672.478,1240.1914,0,12675.382,1238.8567,0
40466,17805,12699.748,1249.5977,0,12693.037,1251.916,0
40467,320496,12880.218,1249.0254,0,12888.508,1237.3167,0
40472,126435,12272.598,1257.6348,0,12270.401,1263.0791,0
40475,329204,12616.952,1256.5098,0,12625.776,1264.8281,0
40478,320514,12456.625,1258.7578,0,12459.771,1260.4556,0
40483,161893,12533.802,1263.2363,0,12529.83,1264.6465,0
40484,33041,12632.934,1262.0215,0,12635.51,1260.1948,0
40485,190256,12849.108,1267.1309,0,12853.908,1266.1699,0
40486,174488,12759.396,1267.6953,0,12759.0205,1258.042,0
40489,65682,12672.171,1270.5918,0,12664.921,1273.8301,0
40490,177232,12782.191,1270.9355,0,12781.855,1278.1104,0
40496,93870,12322.944,1281.8965,0,12318.192,1276.7266,0
40504,233966,12663.408,1291.5254,0,12659.717,1285.3262,0
40506,153069,12991.407,1298.3086,0,12985.659,1293.2493,0
40514,89804,12430.314,1302.7773,0,12442.762,1298.248,0
40515,138030,12523.813,1302.6035,0,12530.254,1298.416,0
40519,89812,12584.549,1305.4551,0,12582.476,1312.041,0
40523,150500,12943.066,1311.7324,0,12932.584,1314.4238,0
40524,161926,12990.149,1313.3789,0,12983.807,1310.4844,0
40525,161931,12650.728,1315.6621,0,12654.133,1320.71875,0
40526,381401,12851.759,1316.707,0,12847.809,1315.6016,0
40529,56997,12955.659,1317.7363,0,12961.5,1325.3635,0
40532,272869,12228.209,1322.5762,0,12223.266,1324.6958,0
40536,281585,12515.655,1325.5059,0,12515.732,1331.4395,0
40541,153078,12799.853,1328.8379,0,12800.66,1323.9312,0
40542,329232,12501.989,1328.8125,0,12500.502,1328.668,0
40545,234000,12247.835,1332.40625,0,12243.422,1337.2285,0
40546,142091,12430.951,1332.59375,0,12433.348,1338.1719,0
40547,54333,12676.471,1335.3906,0,12681.022,1338.8105,0
40549,270330,12546.43,1339.1367,0,12544.169,1337.0791,0
40550,56997,12963.086,1337.752,0,12961.5,1325.3635,0
40554,368553,12445.032,1341.8809,0,12440.59,1341.4883,0
40555,9184,12411.862,1340.5879,0,12411.178,1340.4829,0
40556,353302,12617.272,1337.8887,0,12620.833,1335.90625,0
40559,225283,12430.405,1344.2031,0,12423.963,1343.7368,0
40562,81055,12261.213,1350.0137,0,12260.079,1350.3374,0
40563,57004,12373.846,1351.5664,0,12377.029,1347.0676,0
40565,344581,12509.783,1349.7109,0,12507.485,1347.1104,0
40569,210173,12499.772,1361.5234,0,12505.376,1366.9648,0
40572,365896,12894.084,1359.668,0,12887.347,1364.1211,0
40573,161951,12696.916,1360.8145,0,12693.75,1355.9434,0
40582,33085,12901.991,1369.75,0,12915.642,1374.8064,0
40583,257861,12344.666,1376.3984,0,12346.723,1373.3984,0
40586,54341,12212.985,1373.5371,0,12204.172,1372.4268,0
40587,102391,12427.697,1374.709,0,12424.757,1373.1377,0
40588,54341,12200.173,1377.3965,0,12204.172,1372.4268,0
40589,177272,12653.783,1376.791,0,12646.755,1376.3179,0
40592,105072,12737.665,1378.4844,0,12730.993,1368.8767,0
40593,214362,12898.09,1380.9863,0,12906.162,1391.7031,0
40599,344606,12484.933,1388.0059,0,12483.098,1389.5481,0
40609,113887,12178.642,1401.1406,0,12183.977,1398.918,0
40610,30459,12885.763,1401.2695,0,12890.555,1393.9199,0
40615,138079,12590.213,1408.4238,0,12591.996,1413.3125,0
40619,138070,12709.719,1403.1895,0,12707.723,1401.2441,0
40620,305484,12186.008,1413.4707,0,12183.178,1417.623,0
40621,377350,12337.822,1412.0,0,12340.748,1420.5156,0
40623,272910,12261.219,1413.7168,0,12263.437,1409.9773,0
40625,377348,12570.197,1416.4375,0,12570.712,1412.7227,0
40628,150517,12771.727,1421.1543,0,12777.274,1420.2227,0
40630,129257,12879.019,1422.3613,0,12881.094,1424.7932,0
40633,161989,12923.582,1425.6953,0,12919.806,1421.8223,0
40635,210212,12580.135,1426.9375,0,12578.305,1430.0332,0
40640,129257,12884.232,1434.1406,0,12881.094,1424.7932,0
40642,281638,12398.328,1435.9336,0,12394.989,1440.1777,0
40643,65768,12701.3125,1438.752,0,12701.67,1438.2344,0
40645,272932,12666.122,1440.0859,0,12664.015,1439.773,0
40650,246392,12890.133,1444.3105,0,12893.682,1443.6855,0
40652,113918,12626.589,1446.4453,0,12624.428,1451.0039,0
40653,281641,12468.6,1447.8281,0,12471.333,1447.0332,0
40659,320591,12545.411,1450.8145,0,12544.41,1446.7664,0
40662,102405,12205.537,1455.9648,0,12203.494,1461.1543,0
40665,272944,12889.05,1458.002,0,12894.07,1461.2839,0
40666,113918,12626.926,1461.34375,0,12624.428,1451.0039,0
40669,9239,12719.61,1460.7539,0,12721.908,1468.2388,0
40674,33142,12565.992,1464.5781,0,12563.475,1468.1499,0
40676,294180,12182.524,1465.5195,0,12175.709,1459.3301,0
40677,281654,12659.705,1466.5254,0,12665.071,1467.623,0
40678,138116,12526.794,1468.0195,0,12520.113,1463.3242,0
40680,78461,12213.116,1469.6367,0,12213.094,1468.456,0
40681,225335,12956.908,1474.0098,0,12945.279,1472.5762,0
40683,329290,12618.902,1476.6855,0,12623.198,1480.8906,0
40684,153155,12914.525,1478.5957,0,12907.107,1487.5271,0
40686,344643,12984.156,1481.2891,0,12991.528,1470.617,0
40687,234081,12494.593,1480.4219,0,12493.798,1482.4023,0
40697,177324,12226.441,1487.623,0,12235.311,1491.5925,0
40698,210247,12537.769,1488.0527,0,12537.41,1496.5078,0
40701,270349,12853.302,1490.457,0,12848.355,1502.7822,0
40704,272957,12954.867,1492.832,0,12945.974,1486.6375,0
40705,113936,12674.538,1494.0898,0,12672.569,1498.5957,0
40706,341898,12798.66,1495.3574,0,12794.303,1494.6045,0
40708,65813,12337.099,1501.8926,0,12340.041,1503.6348,0
40715,238188,12824.255,1509.9551,0,12822.629,1503.3984,0
40717,162045,12634.668,1513.8555,0,12641.844,1513.2461,0
40724,272969,12138.049,1520.2559,0,12153.765,1519.5325,0
40725,113947,12686.569,1523.5254,0,12697.169,1518.7891,0
40734,281693,12601.703,1541.6484,0,12600.096,1547.2539,0
40736,142213,12693.654,1542.6758,0,12698.839,1540.0117,0
40738,65832,12315.864,1548.5801,0,12310.59,1547.9922,0
40741,210280,12627.021,1551.877,0,12625.037,1552.5762,0
40742,129313,12885.841,1551.043,0,12883.67,1542.0176,0
40748,54373,12780.874,1558.2168,0,12775.832,1554.6709,0
40749,81184,12112.003,1558.584,0,12113.406,1566.2229,0
40754,186175,12381.368,1565.4883,0,12383.428,1569.7012,0
40755,377423,12526.372,1566.4922,0,12519.059,1565.2012,0
40760,329351,12418.531,1574.3926,0,12419.904,1581.1445,0
40761,225370,12561.84,1574.793,0,12564.809,1573.8184,0
40766,222653,12780.72,1580.6699,0,12778.571,1578.5479,0
40768,368691,12371.764,1579.9414,0,12367.254,1573.28,0
40769,129339,12442.0205,1580.4785,0,12451.187,1580.2244,0
40771,201344,12253.671,1580.959,0,12252.483,1569.2915,0
40774,70062,12558.84,1585.5742,0,12561.526,1584.2305,0
40782,89942,12629.1875,1602.9297,0,12632.591,1611.5781,0
40784,320653,12277.54,1605.8828,0,12280.536,1597.8213,0
40785,270358,12690.068,1609.3887,0,12690.757,1608.001,0
40788,153219,12572.197,1612.1621,0,12570.415,1608.8689,0
40789,162097,12756.128,1613.2949,0,12759.226,1609.8887,0
40790,296905,12857.113,1612.9707,0,12853.45,1614.9011,0
40791,262074,12156.095,1613.916,0,12171.948,1614.9961,0
40792,353452,12472.282,1613.832,0,12467.105,1616.5742,0
40793,65866,12376.961,1614.5254,0,12382.475,1605.1016,0
40797,377453,12583.846,1619.7383,0,12583.334,1617.3418,0
40799,234157,12663.869,1620.5625,0,12664.396,1623.59375,0
40803,33210,12390.387,1627.291,0,12384.985,1627.0684,0
40804,186204,12411.152,1625.7305,0,12407.928,1627.5098,0
40806,186203,12354.046,1626.7344,0,12355.661,1626.4492,0
40807,249202,12673.987,1628.0254,0,12670.779,1626.3567,0
40810,177408,12763.38,1636.0664,0,12777.158,1642.8862,0
40813,201379,12486.147,1643.5801,0,12475.837,1649.4343,0
40814,142270,12540.544,1642.3711,0,12537.002,1641.9219,0
40815,377467,12652.356,1646.1973,0,12650.244,1646.8652,0
40816,81216,12990.312,1644.3203,0,12993.593,1635.3784,0
40818,294216,12823.439,1644.2461,0,12818.242,1641.2168,0
40820,210329,12185.847,1644.1582,0,12186.453,1640.5527,0
40826,273041,12492.365,1654.6387,0,12492.954,1657.2627,0
40828,150550,12500.57,1660.7246,0,12503.337,1652.9229,0
40829,234164,12611.459,1662.4922,0,12611.164,1652.4629,0
40830,166238,12936.863,1662.1758,0,12945.401,1665.3984,0
40834,65903,12637.31,1667.2773,0,12639.552,1671.84375,0
40837,177422,12261.943,1669.6816,0,12265.046,1664.4958,0
40838,353482,12520.031,1669.8535,0,12524.796,1666.4258,0
40843,186242,12106.167,1676.6055,0,12112.752,1687.6348,0
40844,234180,12410.199,1675.9551,0,12410.101,1679.4922,0
40845,114041,12543.123,1675.791,0,12541.219,1677.96875,0
40848,186236,12397.147,1678.3242,0,12395.285,1679.4629,0
40852,365949,12490.19,1681.4141,0,12493.825,1676.2793,0
40857,162127,12338.293,1686.998,0,12340.896,1674.416,0
40858,377493,12930.367,1688.5215,0,12938.621,1702.5117,0
40863,54399,12512.294,1691.09375,0,12507.162,1689.4082,0
40867,81253,12891.908,1696.1875,0,12891.904,1705.418,0
40872,150568,12760.063,1698.9824,0,12768.738,1700.0986,0
40873,309875,12477.149,1699.2227,0,12476.604,1702.4961,0
40875,270389,12815.537,1700.6934,0,12822.635,1688.5107,0
40879,18036,12229.3955,1707.03125,0,12234.605,1694.2598,0
40887,105235,12101.364,1710.3496,0,12099.22,1697.6782,0
40888,138252,12566.48,1713.1055,0,12566.935,1710.0625,0
40889,377492,12091.127,1712.9961,0,12082.215,1704.0605,0
40892,281751,12221.1455,1714.9648,0,12215.293,1694.1836,0
40893,129411,12275.745,1715.9414,0,12283.719,1714.0547,0
40894,294238,12546.416,1715.627,0,12547.487,1712.9746,0
40897,320709,12067.259,1717.9238,0,12063.282,1701.886,0
40898,344762,12831.145,1718.03125,0,12830.489,1707.1299,0
40900,174578,12960.616,1722.3262,0,12967.438,1732.1855,0
40904,365963,12724.867,1726.6621,0,12719.275,1727.207,0
40906,320725,12756.273,1728.1094,0,12756.616,1723.1853,0
40909,225439,12897.715,1728.5449,0,12899.224,1719.1279,0
40910,177455,12224.937,1731.8203,0,12245.275,1730.854,0
40912,150581,12502.12,1735.2285,0,12508.1455,1739.7002,0
40913,214570,12577.112,1735.5156,0,12575.105,1739.293,0
40914,246442,12817.829,1734.7266,0,12813.957,1742.8242,0
40918,186279,12336.442,1741.6289,0,12330.859,1745.1719,0
40922,273096,12391.748,1749.3555,0,12398.778,1751.0054,0
40924,65948,12534.35,1746.1172,0,12537.898,1745.5371,0
40931,225459,12280.16,1751.877,0,12281.003,1756.7769,0
40935,42011,12218.644,1755.4238,0,12231.545,1754.5781,0
40936,138272,12716.931,1757.041,0,12719.305,1757.168,0
40937,33273,12929.741,1757.6172,0,12910.674,1759.4441,0
40938,30526,12815.529,1759.2227,0,12805.33,1762.7725,0
40946,186298,12315.511,1771.6836,0,12329.395,1762.8184,0
40951,142347,12305.226,1777.0586,0,12305.658,1755.2969,0
40954,174587,12768.853,1780.2129,0,12764.832,1782.5703,0
40963,190565,12285.3125,1784.4629,0,12291.314,1798.8984,0
40965,377520,12610.56,1786.0176,0,12613.76,1784.1289,0
40967,90030,12387.419,1790.1973,0,12385.361,1784.459,0
40968,153335,12854.931,1792.5098,0,12853.157,1794.7898,0
40969,57218,12450.978,1792.625,0,12454.683,1788.7988,0
40970,18086,12478.44,1792.252,0,12471.951,1789.1504,0
40973,18084,12050.36,1794.8008,0,12056.684,1787.7754,0
40976,225492,12103.377,1802.8145,0,12097.518,1802.375,0
40977,9422,12659.698,1803.4531,0,12664.799,1805.09375,0
40980,344805,12972.676,1809.8516,0,12962.331,1808.3169,0
40981,114134,12539.768,1811.1387,0,12533.447,1809.5098,0
40982,297011,12358.295,1816.7305,0,12364.921,1814.585,0
40988,225498,12907.5625,1818.459,0,12903.959,1818.4338,0
40993,81317,12952.546,1821.8496,0,12947.76,1822.2837,0
40997,273128,12538.186,1827.5137,0,12537.985,1822.2603,0
40999,81320,12578.553,1829.2617,0,12583.415,1829.2773,0
41004,177514,12070.759,1832.4414,0,12071.904,1830.72,0
41005,81324,12548.316,1832.0137,0,12553.085,1836.7527,0
41008,150596,12852.27,1836.2637,0,12853.984,1831.5039,0
41015,201474,12794.176,1844.209,0,12796.567,1844.9036,0
41019,57252,12912.231,1846.6484,0,12910.785,1846.053,0
41026,201478,12061.875,1855.5527,0,12070.396,1852.334,0
41033,90073,12498.666,1859.0508,0,12495.729,1858.9785,0
41037,344824,12811.674,1860.7695,0,12806.439,1852.1089,0
41046,281848,12551.31,1869.998,0,12557.071,1877.209,0
41047,18131,12672.042,1871.8086,0,12667.514,1868.5176,0
41050,305749,12280.702,1874.8672,0,12283.639,1868.5371,0
41641,9059,12885.77,1026.541,0,12885.648,1036.6426,0
41654,32950,12897.28,1044.6406,0,12902.047,1048.7136,0
41656,56874,12915.266,1041.9434,0,12908.543,1036.852,0
41663,320417,12828.986,1051.8613,0,12837.705,1048.2397,0
41675,225187,12302.371,1067.377,0,12293.224,1078.8354,0
41676,32955,12754.059,1067.4336,0,12763.798,1070.1667,0
41682,45574,12163.033,1087.6914,0,12157.922,1083.21,0
41693,332877,12874.145,1114.4746,0,12873.929,1119.0049,0
41700,177155,12648.985,1119.6934,0,12656.385,1112.8335,0
41706,213849,12924.424,1139.7578,0,12923.485,1140.1094,0
41713,45921,12925.502,1166.3555,0,12913.785,1159.4707,0
41722,104982,12116.8955,1181.5879,0,12117.698,1173.0181,0
41723,22029,12719.176,1179.6641,0,12730.7705,1182.043,0
41728,189824,12861.868,1193.9961,0,12873.133,1194.4141,0
41732,137985,12943.6875,1195.6211,0,12953.447,1206.8047,0
41734,344520,12886.752,1204.8945,0,12884.764,1199.1497,0
41742,309585,12989.523,1219.6758,0,12998.06,1232.3418,0
41745,225236,12081.539,1230.7422,0,12074.726,1235.3936,0
41748,368517,12728.968,1236.5801,0,12739.6455,1234.3013,0
41754,320507,12326.662,1248.7051,0,12321.827,1254.0872,0
41755,222606,12875.932,1248.6738,0,12863.133,1252.7715,0
41762,6627,12956.355,1255.4238,0,12954.763,1255.9268,0
41767,294151,12086.986,1266.2539,0,12081.237,1265.2559,0
41779,129191,12023.254,1284.8496,0,12012.034,1274.4277,0
41782,225270,12715.902,1291.9082,0,12714.568,1297.043,0
41788,56988,12818.992,1299.9297,0,12816.335,1299.2166,0
41790,272857,12470.635,1302.6543,0,12480.646,1305.0332,0
41794,150500,12930.772,1310.5625,0,12932.584,1314.4238,0
41807,198628,12076.9795,1328.4785,0,12074.219,1322.873,0
41808,296765,12123.389,1337.8574,0,12120.829,1334.3469,0
41814,272883,12892.818,1350.34375,0,12887.831,1350.3064,0
41819,129232,12152.784,1360.4863,0,12154.603,1372.3752,0
41836,150517,12779.685,1410.0273,0,12777.274,1420.2227,0
41857,272942,12862.346,1457.0449,0,12864.766,1455.2642,0
41858,105110,12415.968,1457.9102,0,12424.2,1458.0945,0
41860,305522,12017.316,1458.9707,0,12014.404,1472.5,0
41871,272954,12931.596,1483.8809,0,12928.77,1483.9946,0
41872,33146,12110.85,1485.2383,0,12108.0,1480.6982,0
41882,272957,12955.225,1496.4355,0,12945.974,1486.6375,0
41884,341898,12793.058,1501.3262,0,12794.303,1494.6045,0
41885,249139,12968.404,1500.4434,0,12987.199,1497.865,0
41892,105131,12018.176,1508.3789,0,12013.058,1505.867,0
41901,344677,12904.48,1533.1855,0,12901.187,1534.4248,0
41909,142215,12994.492,1547.1973,0,12988.644,1541.8711,0
41912,57105,12021.043,1556.9629,0,11995.072,1562.4343,0
41914,9297,12505.593,1562.1738,0,12501.999,1562.9368,0
41916,344686,12146.119,1563.666,0,12149.7705,1549.7212,0
41917,138175,12669.328,1565.5664,0,12661.25,1572.7363,0
41919,296872,12029.98,1568.2129,0,12048.526,1568.1484,0
41920,296872,12042.272,1568.4453,0,12048.526,1568.1484,0
41923,190434,12844.459,1575.668,0,12845.486,1578.668,0
41924,190434,12855.146,1577.7949,0,12845.486,1578.668,0
41937,33199,12845.348,1597.6367,0,12844.554,1603.8821,0
41940,105191,12931.371,1610.7637,0,12929.601,1614.219,0
41944,341920,12983.652,1610.7656,0,12985.706,1618.2959,0
41945,126497,12889.017,1612.6797,0,12888.544,1609.2432,0
41972,273039,12040.963,1672.4375,0,12027.969,1654.9175,0
41975,177431,12918.977,1675.6719,0,12911.399,1677.3821,0
41977,129391,12097.225,1678.8887,0,12098.56,1687.3213,0
41984,320709,12067.691,1703.0586,0,12063.282,1701.886,0
41986,320715,12039.248,1706.1895,0,12039.246,1710.6382,0
41987,153286,12162.984,1708.2988,0,12156.24,1703.8188,0
41992,94138,12862.485,1719.084,0,12866.538,1721.9609,0
41994,153286,12142.807,1724.3574,0,12156.24,1703.8188,0
41997,153300,12892.387,1726.3984,0,12886.815,1730.1077,0
41998,341952,12823.512,1727.373,0,12836.338,1733.041,0
41999,320727,12038.752,1728.4512,0,12044.848,1724.8408,0
42000,225439,12904.592,1732.8418,0,12899.224,1719.1279,0
42001,6706,12750.053,1735.21875,0,12744.3955,1736.28125,0
42010,174582,12977.404,1753.1504,0,12968.849,1749.1943,0
42014,198696,12776.404,1757.9258,0,12781.842,1764.5762,0
42015,54414,12965.214,1761.543,0,12967.264,1763.7627,0
42027,30532,12774.971,1779.5859,0,12779.244,1788.5137,0
42036,46288,12226.784,1789.7773,0,12253.765,1787.3047,0
42047,225492,12108.537,1800.9102,0,12097.518,1802.375,0
42048,381669,12861.545,1802.4277,0,12858.582,1801.7305,0
42052,9426,12908.416,1807.666,0,12906.719,1807.533,0
42058,285955,12895.76,1829.4238,0,12888.598,1834.4727,0
42060,344814,12801.516,1836.0801,0,12793.089,1835.98,0
42063,249308,12027.09,1839.9316,0,12017.68,1834.4382,0
42064,174599,12882.027,1843.1445,0,12885.159,1842.4238,0
42066,186341,12219.138,1845.4531,0,12235.422,1837.6191,0
42067,129483,12779.381,1846.9922,0,12783.521,1851.2012,0
42068,344824,12807.502,1847.6172,0,12806.439,1852.1089,0
42073,273149,12048.218,1861.6172,0,12037.5,1852.7793,0
42075,297040,12764.757,1860.9785,0,12773.585,1868.0225,0
42088,297040,12768.641,1874.957,0,12773.585,1868.0225,0
42096,344841,12157.471,1888.1328,0,12171.259,1906.8936,0
42099,126558,12882.52,1890.4219,0,12883.482,1885.9736,0
42101,105334,12943.225,1891.2754,0,12932.532,1897.4966,0
42106,225549,12842.205,1895.3145,0,12840.434,1896.2825,0
42113,150610,12987.615,1921.34375,0,12989.617,1917.8818,0
42115,273190,12116.498,1924.752,0,12119.882,1926.645,0
42131,105372,12853.057,1946.1445,0,12848.778,1955.2153,0
42134,153414,12993.49,1949.4922,0,12995.112,1951.3057,0
42138,225589,12168.142,1956.0059,0,12172.081,1962.1921,0
42140,320830,12977.591,1959.3125,0,12975.812,1960.9109,0
42143,368911,12033.807,1965.873,0,12050.331,1955.4968,0
45572,104937,12175.407,1060.9775,0,12164.092,1060.1636,0
45581,305356,12262.151,1184.709,0,12255.494,1182.6699,0
45583,56939,12646.904,1202.4922,0,12645.251,1203.835,0
45861,296642,12872.296,1003.2285,0,12875.333,998.6738,0
45862,225165,12983.054,1009.14453,0,12990.055,1015.1985,0
45865,380961,12851.629,1017.10547,0,12856.939,1021.0762,0
45871,381241,12776.609,1028.09375,0,12785.744,1021.5586,0
45879,41649,12522.716,1038.6855,0,12527.523,1032.7852,0
45882,285247,12546.205,1039.9277,0,12547.985,1035.8203,0
45886,309202,12771.46,1052.8887,0,12772.29,1050.2734,0
45887,129098,12710.132,1054.209,0,12704.813,1052.3213,0
45892,117591,12715.858,1067.4531,0,12716.845,1067.6133,0
45902,69440,12463.197,1120.25,0,12462.571,1119.5498,0
45904,56911,12696.134,1121.1855,0,12696.651,1134.0728,0
45911,201151,12421.667,1142.7441,0,12422.433,1148.0884,0
45912,17760,12578.567,1145.1797,0,12586.26,1152.2402,0
45916,80973,12821.423,1153.5332,0,12826.114,1147.6289,0
45920,93461,12807.636,1159.5703,0,12801.207,1152.416,0
45922,22013,12850.183,1158.8848,0,12843.698,1151.0234,0
45925,21677,12729.439,1164.0293,0,12737.009,1159.0557,0
45942,225229,12841.602,1192.5156,0,12864.256,1207.3008,0
45943,137972,12522.104,1193.4277,0,12520.898,1192.6191,0
45950,54317,12639.536,1220.8555,0,12639.931,1215.6719,0
45951,185981,12845.651,1231.8867,0,12860.065,1228.5352,0
45955,65655,12612.173,1224.2773,0,12612.078,1225.7656,0
45956,174483,12779.751,1224.3945,0,12787.206,1222.9727,0
45961,222600,12629.767,1227.8242,0,12630.177,1226.0869,0
45968,233939,12423.232,1237.3066,0,12419.708,1234.3047,0
45970,377267,12560.191,1243.6738,0,12553.637,1243.0371,0
45972,296718,12369.167,1247.2617,0,12370.046,1244.4341,0
45975,138003,12477.814,1251.9531,0,12485.941,1251.3125,0
45976,65674,12672.118,1254.2695,0,12666.934,1258.0547,0
45981,365885,12562.307,1270.0723,0,12560.036,1266.5664,0
45982,81018,12827.244,1272.6582,0,12826.958,1282.3535,0
